썸네일,보도 일자,언론사,기사 제목,URL,기사내용,카테고리
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F021%2F2022%2F09%2F18%2F2531499.jpg&type=ff264_180&expire=2&refresh=true,5면 1단,매일신문 ,"""洪 시장 답변 무성의"" 대구시의회 볼멘소리",https://news.imaeil.com/page/view/2022091816370231757, '거수기'란 평가를 받아오던 대구시의회와 대구시 사이 분위기가 심상치 않다. 첫 시정질문에서 시정 방향성을 물은 데 대해 홍준표 시장이 무성의한 태도를 보였다며 시의원들이 볼멘소리를 내고 있는 것이다. 지난 16일... ,세계
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5293%2F2022%2F09%2F21%2F299322.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,2일 전,연합뉴스,인사말 하는 이만규 대구시의회 의장,https://www.yna.co.kr/view/PYH20220922189500053?input=1196m, 22일 오후 대구 수성 스퀘어에서 열린 제86회 전국 시·도 교육감 협의회 총회에서 이만규 대구시의회 의장이 인사말을 하고 있다. 2022.9.22 ,사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F021%2F2022%2F09%2F18%2F2531499.jpg&type=ff264_180&expire=2&refresh=true,5일 전,노컷뉴스,경주·포항 태풍 경보…대구·포항 오전 11시·12시 태풍 최근접,https://www.nocutnews.co.kr/news/5819175," 19일 대구지방기상청에 따르면 대구와 경북 북동 산지, 울진 평지, 영덕, 영양 평지, 청송, 청도, 경산, 영천과 울릉도, 독도에 강풍특보가 발효 중이다. 울릉도와 독도, 경북 북동 산지, 울진 평지, 영덕은... ",생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5612%2F2022%2F09%2F23%2F89474.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,4일 전,프레시안,대구 5890억 규모 신천 '수변공원화' 계획 발표,https://www.pressian.com/pages/articles/2022092015434283665?utm_source=naver&utm_medium=search," 생태·문화·활력·스마트한 고품격 수변공원 조성 대구시가 시민 눈높이에 맞춰 신천을 생태·문화·활력... 20일 대구시에 따르면 신천 수변공원화 계획은 총사업비 5890억(국비 1709, 시비 4181)으로 △고품격 수변공원화... ",경제
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F088%2F2022%2F09%2F19%2F775724.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,5일 전,노컷뉴스,경주·포항 태풍 경보…대구·포항 오전 11시·12시 태풍 최근접,https://www.nocutnews.co.kr/news/5819175," 19일 대구지방기상청에 따르면 대구와 경북 북동 산지, 울진 평지, 영덕, 영양 평지, 청송, 청도, 경산, 영천과 울릉도, 독도에 강풍특보가 발효 중이다. 울릉도와 독도, 경북 북동 산지, 울진 평지, 영덕은... ",생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F421%2F2022%2F09%2F20%2F6344079.jpg&type=ff264_180&expire=2&refresh=true,4일 전,프레시안,대구 5890억 규모 신천 '수변공원화' 계획 발표,https://www.pressian.com/pages/articles/2022092015434283665?utm_source=naver&utm_medium=search," 생태·문화·활력·스마트한 고품격 수변공원 조성 대구시가 시민 눈높이에 맞춰 신천을 생태·문화·활력... 20일 대구시에 따르면 신천 수변공원화 계획은 총사업비 5890억(국비 1709, 시비 4181)으로 △고품격 수변공원화... ",경제
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F079%2F2022%2F09%2F20%2F3687133.jpg&type=ff264_180&expire=2&refresh=true,20면 TOP,매일신문,"'잔류와 강등 사이' 대구FC…""원정경기 무승 징크스 깨라""",https://news.imaeil.com/page/view/2022092215263184766, 프로축구 대구FC의 명운이 걸린 '파이널 라운드'가 도래했다. 9위로 정규리그를 마친 대구는 파이널B(7~12위)에 속한 나머지 5개 팀과 강등을 피하기 위한 경쟁을 벌일 예정이다. 먼저 대구의 현재 위치를 살펴봐야 한다.... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5291%2F2022%2F09%2F19%2F1634154.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,4일 전,뉴스프리존,"대구시 자치경찰위원회, 세이프홈 지원 사업 확대 시행",http://www.newsfreezone.co.kr/news/articleView.html?idxno=409760, 대구시 자치경찰위원회는 범죄로부터 안전한 환경 조성을 위한 세이프‑홈(Safe‑Home) 지원 사업을 확대 시행한다고 20일 밝혔다. 안심홈 세트 예시.(사진=대구시) 세이프홈 지원사업은 자치경찰위원회가 구.군... ,사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5090%2F2022%2F09%2F21%2F2166177.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,2일 전,노컷뉴스,2분기 건설공사 계약액…대구↓·경북↑,https://www.nocutnews.co.kr/news/5821254, 올해 2분기 건설공사 계약액이 대구는 줄고 경북은 늘었다. 22일 국토교통부가 건설산업종합정보망에 통보된 건설공사 계약 금액을 집계·분석한 자료를 보면 올해 2분기 대구지역의 현장 소재지별 건설공사... ,경제
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F047%2F2022%2F09%2F19%2F2366546.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,2일 전,뉴스1,청년·신혼부부 임대주택 22일부터 공급…대구·경북은 546호,https://www.news1.kr/articles/4810057," 전체물량 중 서울(1667호)과 경기(859)에 절반이 넘는 2576호가 공급되고 대구는 452호, 부산 326호, 전북 274호, 경남 226호, 인천 221호, 광주 199호, 강원 101호, 대전 100호, 경북 94호, 울산 43호, 충남 27호, 제주 25호, 전남... ",생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2022%2F09%2F21%2F3717205.jpg&type=ff264_180&expire=2&refresh=true,2022.09.15.,뉴시스,'꿈을 향한 비상' 대구 학교 밖 청소년 진로박람회,http://www.newsis.com/view/?id=NISX20220915_0002013769&cID=10810&pID=10800, 대구시는 '학교 밖 청소년의 꿈을 향한 힘찬 비상'을 주제로 진로박람회를 개최한다고 15일 밝혔다. 대구창조경제혁신센터에서 오는 20일부터 21일까지 진행되는 이번 박람회는 학교 밖 청소년들을 위한 다양한 진학·진로... ,사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2022%2F09%2F21%2F3717205.jpg&type=ff264_180&expire=2&refresh=true,1일 전,데일리한국,"경일대 대구청년창업사관학교, 청년주간 특별행사 열어",https://daily.hankooki.com/news/articleView.html?idxno=874599," 사진=경일대 제공  경일대학교 대구청년창업사관학교(이하 청창사)는 지난 20일 청년주관 특별행사인... 경일대가 대구지역 민간 운영을 맡고 있다. 경일대 대구 청창사와 경일대 LINC3.0사업단, 대구대창업중심대학이... ",생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F079%2F2022%2F09%2F19%2F3686688.jpg&type=ff264_180&expire=2&refresh=true,2022.09.14.,연합뉴스,"대구, 내년도 유치원·초등·특수 교사 68명 선발",https://www.yna.co.kr/view/AKR20220914104300053?input=1195m," 대구시교육청은 2023학년도 유치원과 초등·특수학교 교사 68명을 선발한다고 14일 밝혔다. 세부 선발예정 인원은 유치원 3명, 초등학교 30명, 특수학교 29명 등 공립 교사가 모두 62명이고 초등학교 1명, 특수학교... ",사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F020%2F2022%2F09%2F23%2F3452406.jpg&type=ff264_180&expire=2&refresh=true,22면 1단,매일신문,"(사)전국건설기계 대구08W지회, 대구적십자사에 달서구 취약계층을 위한 라면...",https://news.imaeil.com/page/view/2022092214451677628, 전국건설기계 대구08W지회(회장 김동식)는 21일 대구 달서구 지역 취약계층을 위한 라면 150박스를 대한적십자사 대구지사(회장 박명수)에 기탁했다. 라면은 적십자 희망풍차 결연 135가구 및 취약계층 15가구에 전달될... ,사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5098%2F2022%2F09%2F20%2F405305.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,2022.09.14.,연합뉴스,"대구, 내년도 유치원·초등·특수 교사 68명 선발",https://www.yna.co.kr/view/AKR20220914104300053?input=1195m," 대구시교육청은 2023학년도 유치원과 초등·특수학교 교사 68명을 선발한다고 14일 밝혔다. 세부 선발예정 인원은 유치원 3명, 초등학교 30명, 특수학교 29명 등 공립 교사가 모두 62명이고 초등학교 1명, 특수학교... ",사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F015%2F2022%2F09%2F16%2F4750577.jpg&type=ff264_180&expire=2&refresh=true,22면 1단,매일신문,"(사)전국건설기계 대구08W지회, 대구적십자사에 달서구 취약계층을 위한 라면...",https://news.imaeil.com/page/view/2022092214451677628, 전국건설기계 대구08W지회(회장 김동식)는 21일 대구 달서구 지역 취약계층을 위한 라면 150박스를 대한적십자사 대구지사(회장 박명수)에 기탁했다. 라면은 적십자 희망풍차 결연 135가구 및 취약계층 15가구에 전달될... ,사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5820%2F2022%2F09%2F21%2F44942.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,4일 전,대구MBC ,대구시 채무 감축 위한 기금 폐지에 시의회 '제동',https://dgmbc.com/article/8kZ8xODG3lMXdU2LNvjjtR, 채무를 줄이겠다며 대구시가 각종 기금 폐지에 나섰지만 대구시의회가 잇따라 제동을 걸고 있습니다. 대구시의회는 9월 19일 사회복지 기금과 메디시티 기금 폐지 등 관련 조례안 2건의 심사를 보류한 데 이어 20일은... ,세계
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5377%2F2022%2F09%2F22%2F211914.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1일 전,영남일보,"대구·경북 주말 날씨 ""맑다가 흐려져""",https://www.yeongnam.com/web/view.php?key=20220923010003048," 대구·경북 주말 날씨는 대체로 맑겠으나 일요일부터 차츰 흐려지겠다.23일 대구지방기상청은 ""낮과 밤의 일교차가 큰 가운데 24일엔 대체로 맑겠고 25일은 흐린 날씨를 보이겠다""고 밝혔다.대구기상청에 따르면, 24일... ",생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F109%2F2022%2F09%2F22%2F4704361.jpg&type=ff264_180&expire=2&refresh=true,2022.09.15.,연합뉴스,"국제 바칼로레아 본부 회장단, 대구외고 등 방문",https://www.yna.co.kr/view/AKR20220915065600053?input=1195m, 대구시교육청은 국제 바칼로레아(IB) 본부 회장단이 국내 IB 프로그램 도입·확산을 위해 대구를 찾는다고 15일 밝혔다. IB 본부 올리 페카 헤이노넨 회장 일행은 지난 13일 제주도교육청을 방문한 데 이어 오는 16일... ,사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5207%2F2022%2F09%2F23%2F380482.jpg&type=ff264_180&expire=2&refresh=true,2일 전,e대한경제,대구 북구 洞 순회방문 주민과의 대화 종료,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202209211554533820635, 배광식 대구 북구청장은 지난 20일까지 11일동안 23개동 행정복지센터를 모두방문해 주민들과 대화를했다. 지난달 26일부터 이달20일까지 11일간의 방문에서 23개동주민 500여명과 대화하는 등향후 소통행정을 강화해... ,정치
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F408%2F2022%2F09%2F23%2F167743.jpg&type=ff264_180&expire=2&refresh=true,5일 전,연합뉴스,대구시·한국가스공사 농구단 연고지 협약식 열려,https://www.yna.co.kr/view/PYH20220919178300053?input=1196m," 19일 대구시청 산격청사에서 열린 '대구시-한국가스공사 프로농구단 연고 협약식'에서 홍준표 대구시장, 채희봉 한국가스공사 사장과 관계자들이 기념 촬영을 하고 있다. 2022.9.19 [대구시 제공. 재판매 및 DB 금지] ",생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5001%2F2022%2F09%2F21%2F390022.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,2일 전,브레이크뉴스,이만규대구시의회 의장 시도의회 3급 직위 신설 전도사로 변신,http://www.breaknews.com/925965, 3급 신설을 가장 앞서 부르짖는 의회는 대구시의회다. 이만규 대구시의회 의장은 3급 신설을 마치 공약 다루듯 챙기고 있다. 그는 21일에도 3급 직위 신설을 제안했다. 21일 대전 유성구 소재 호텔인터시티에서 개최된... ,정치
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F056%2F2022%2F09%2F20%2F11342031.jpg&type=ofullfill264_180_black&expire=2&refresh=true,3일 전,CNB뉴스,"대구가톨릭대, ‘2022 DCU 대구 리크루트 투어’ 개최",https://www.cnbnews.com/news/article.html?no=565348," ▲ CNB,씨앤비,시앤비,CNB뉴스,씨앤비뉴스 20일 대구가톨릭대가 개최한 ‘2022 DCU 대구 리크루트 투어’에서 참가 학생들이 채용상담부스에서 기업 인사담당자와 상담하고 있다. (사진=대구가톨릭대 제공) 대구가톨릭대는... ",생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5138%2F2022%2F09%2F21%2F400352.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,6일 전,문화일보 ,대구서 저자 사인회 연 임은정 “포기 말고 계속 함께 가주길”,http://www.munhwa.com/news/view.html?no=2022091801039910021011, 18일 교보문고 대구점 로비에 인파 몰려…24~25일엔 서울에서 개최 예고 지난 7월 자신의 검찰 생활에 대한 소회와 언론 기고 내용 등을 종합한 책 ‘계속 가보겠습니다’를 출간한 임은정(사법연수원 30기) 대구지검... ,경제
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F079%2F2022%2F09%2F19%2F3686763.jpg&type=ff264_180&expire=2&refresh=true,6일 전,문화일보 ,대구서 저자 사인회 연 임은정 “포기 말고 계속 함께 가주길”,http://www.munhwa.com/news/view.html?no=2022091801039910021011, 18일 교보문고 대구점 로비에 인파 몰려…24~25일엔 서울에서 개최 예고 지난 7월 자신의 검찰 생활에 대한 소회와 언론 기고 내용 등을 종합한 책 ‘계속 가보겠습니다’를 출간한 임은정(사법연수원 30기) 대구지검... ,경제
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5025%2F2022%2F09%2F19%2F566561.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,3일 전,CNB뉴스,"대구가톨릭대, ‘2022 DCU 대구 리크루트 투어’ 개최",https://www.cnbnews.com/news/article.html?no=565348," ▲ CNB,씨앤비,시앤비,CNB뉴스,씨앤비뉴스 20일 대구가톨릭대가 개최한 ‘2022 DCU 대구 리크루트 투어’에서 참가 학생들이 채용상담부스에서 기업 인사담당자와 상담하고 있다. (사진=대구가톨릭대 제공) 대구가톨릭대는... ",생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5581%2F2022%2F09%2F21%2F144355.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,6면 1단,매일신문 ,'세금먹는 하마' 대구~부산고속도로…12년간 1조569억원 지급,https://news.imaeil.com/page/view/2022091917421916564, 민자사업으로 건설된 대구~부산 고속도로가 최소운영수입보장(MRG)제도가 폐지된 2009년 이후에도 약... 특히 대구~부산 고속도로의 경우 ▷2010년 576억원 ▷2011년 567억원 ▷2012년 667억원 ▷2013년 839억원... ,경제
